time_diff,event_score,num_performers,performer_score,upcoming_events,genre,venue_score,venue_lat,venue_lon,listing_count,median_price
43.18189,0.381,1,0.31,12,Pop,0.61,43.0962,-79.0377,46,152.0
43.18189,0.0,1,0.27,19,Country,0.0,29.6518,-82.3269,3,93.0
43.20272,0.0,2,0.37,25,Country,0.48,39.9699,-75.1603,268,88.0
43.20272,0.352,1,0.26,19,Pop,0.44,27.9656,-82.801,4,185.0
43.20272,0.447,1,0.28,4,Rock,0.48,35.7713,-78.6389,31,81.0
43.20272,0.402,1,0.31,30,Rock,0.47,43.0474,-76.1522,36,82.0
43.20272,0.0,1,0.43,1,Country,0.33,29.1954,-82.1317,8,115.0
43.20272,0.443,1,0.33,2,Rock,0.46,34.0095,-81.0276,108,107.0
43.22356,0.305,1,0.4,1,Rock,0.44,40.4808,-79.9723,3,39.0
43.22356,0.439,2,0.4,23,Hip-Hop,0.46,44.1663,-94.0045,109,134.0
43.22356,0.0,1,0.37,17,Country,0.0,35.6142,-87.038,3,137.0
43.22356,0.4,1,0.29,21,Folk,0.53,40.7318,-73.9892,8,185.0
43.22356,0.0,1,0.27,10,Pop,0.39,36.5949,-82.1826,19,87.0
43.22356,0.326,1,0.33,15,Rock,0.48,47.6148,-122.349,2,95.0
43.22356,0.37,1,0.42,5,Rock,0.51,41.5012,-81.6807,3,158.0
43.22356,0.445,1,0.36,76,Country,0.54,36.2069,-86.6921,17,167.0
43.22356,0.432,2,0.29,34,Rock,0.5,33.8403,-84.3797,41,106.0
43.22356,0.44,2,0.28,3,Rock,0.52,40.7397,-74.1678,178,141.0
43.22356,0.601,1,0.44,19,Country,0.58,44.9793,-93.2757,125,256.0
43.22356,0.452,1,0.35,33,Rock,0.49,27.9761,-82.7047,15,123.0
43.22356,0.0,1,0.36,173,Pop,0.58,36.0988,-115.175,21,151.0
43.22356,0.551,1,0.4,12,Latin,0.65,25.7814,-80.187,354,203.0
43.22356,0.0,1,0.3,6,Country,0.33,35.048,-85.3057,85,69.0
43.22356,0.0,1,0.23,3,Alternative,0.36,40.429,-79.9865,1,136.0
43.22356,0.0,1,0.3,12,Electronic,0.37,45.5067,-73.5668,1,190.0
43.22356,0.458,1,0.29,48,Rock,0.43,36.9162,-84.1202,39,71.0
43.22356,0.416,1,0.31,21,Rock,0.49,28.3684,-81.5224,10,85.0
43.22356,0.385,1,0.26,19,Electronic,0.5,39.9614,-75.1553,12,146.0
43.22356,0.575,1,0.45,47,Country,0.55,42.9624,-85.6716,236,220.0
43.22356,0.0,2,0.36,15,Electronic,0.52,33.7587,-84.3914,7,126.0
43.22356,0.419,1,0.38,16,Country,0.48,39.952,-75.1852,4,55.0
43.22356,0.536,2,0.41,27,Country,0.51,44.4995,-88.0549,87,275.0
43.22356,0.411,1,0.36,43,Country,0.41,38.246,-85.7574,1,220.0
43.22356,0.0,1,0.2,1,Rock,0.47,41.4992,-81.6906,13,57.0
43.22356,0.0,1,0.47,1,Rnb,0.44,40.1191,-74.9529,5,113.0
43.22356,0.0,1,0.41,5,Rock,0.16,36.8493,-76.0194,8,59.0
43.22356,0.4,1,0.27,23,Alternative,0.41,42.4,-71.12,3,45.0
43.22356,0.0,1,0.3,7,Rock,0.41,39.9589,-75.15,2,67.0
43.22356,0.306,1,0.28,6,Country,0.4,33.7921,-84.3877,2,37.0
43.22356,0.0,1,0.36,50,Rock,0.38,27.447,-80.3237,2,293.0
43.22356,0.438,1,0.27,17,Alternative,0.5,40.7349,-73.9884,6,63.0
43.22356,0.404,1,0.33,27,Soul,0.45,30.2621,-97.7294,25,126.0
43.22356,0.51,1,0.32,14,Rock,0.53,41.0018,-73.6657,47,97.0
43.22356,0.467,1,0.35,30,Rock,0.49,43.608,-84.7122,35,120.0
43.22356,0.449,1,0.35,47,Alternative,0.44,30.4107,-87.2149,77,168.0
43.22356,0.516,1,0.35,3,Alternative,0.61,38.8962,-77.0555,9,256.0
43.22356,0.429,1,0.36,12,Rock,0.48,29.2272,-81.0106,219,128.0
43.22356,0.45,1,0.33,31,Hip-Hop,0.45,39.2894,-76.6072,10,84.0
43.22356,0.414,1,0.27,10,Soul,0.52,40.7204,-73.9934,3,64.0
43.22356,0.426,1,0.32,22,Alternative,0.46,28.5487,-81.3513,33,165.0
43.22356,0.401,1,0.34,33,Alternative,0.44,41.3067,-72.9296,4,143.0
43.22356,0.37,1,0.39,1,Rock,0.47,41.534,-73.5842,2,138.0
43.22356,0.413,1,0.25,3,Country,0.4,46.6658,-92.4784,8,77.0
43.22356,0.0,1,0.34,10,Country,0.0,39.9653,-75.1349,2,91.0
43.22356,0.462,2,0.4,44,Rock,0.5,35.2038,-80.7942,229,145.0
43.22356,0.418,1,0.49,13,Rock,0.44,38.0495,-84.4991,16,112.0
43.22356,0.439,1,0.46,25,Pop,0.51,42.3214,-83.0935,3,72.0
43.22356,0.395,1,0.3,12,Electronic,0.42,45.4348,-73.6862,4,102.0
43.22356,0.344,2,0.31,13,Alternative,0.45,39.7745,-86.1511,7,56.0
43.22356,0.424,1,0.36,33,Country,0.46,35.5914,-82.551,8,222.0
43.22356,0.405,1,0.31,17,Blues,0.45,35.9623,-83.9171,52,77.0
43.22356,0.545,2,0.37,26,Pop,0.6,40.7599,-73.9803,194,192.0
43.24439,0.448,1,0.43,2,Rock,0.54,30.2858,-97.7314,10,64.0
43.24439,0.325,1,0.25,10,Alternative,0.51,29.7539,-95.3641,6,65.0
43.24439,0.302,1,0.31,20,Country,0.46,33.7815,-84.4157,23,72.0
43.24439,0.445,1,0.25,10,Rock,0.4,43.8126,-91.2519,1,73.0
43.24439,0.341,1,0.51,5,Rock,0.48,29.7521,-95.3547,1,51.0
43.24439,0.0,1,0.32,1,Country,0.5,29.7013,-98.1265,2,89.0
43.24439,0.372,1,0.31,4,Country,0.43,32.7385,-97.1072,10,97.0
43.24439,0.0,1,0.31,4,Rock,0.29,32.7465,-97.3665,80,83.0
43.24439,0.303,2,0.24,11,Hard Rock,0.43,41.9103,-87.678,3,60.0
43.24439,0.0,1,0.26,19,Rock,0.33,33.7454,-84.3606,5,167.0
43.26522,0.68,1,0.52,63,Classic Rock,0.62,29.7508,-95.3621,143,528.0
43.26522,0.522,1,0.38,42,Alternative,0.5,30.2685,-97.7363,2,219.0
43.26522,0.0,1,0.38,30,Country,0.32,39.0953,-94.5761,26,161.0
43.26522,0.361,1,0.5,28,Rap,0.39,29.9441,-90.0657,27,199.0
43.26522,0.341,1,0.27,3,Latin,0.48,29.7521,-95.3547,2,92.0
43.26522,0.456,1,0.36,13,Jazz,0.45,29.9545,-90.0728,6,276.0
43.26522,0.401,1,0.29,28,Alternative,0.46,34.0403,-118.259,43,106.0
43.26522,0.575,1,0.47,14,Country,0.59,39.0973,-94.5799,51,258.0
43.26522,0.395,1,0.33,11,Rnb,0.46,43.0305,-87.9346,1,145.0
43.26522,0.364,1,0.3,9,Rock,0.46,43.6541,-70.2623,8,51.0
43.26522,0.416,1,0.58,12,Rnb,0.44,30.3924,-88.8915,80,193.0
43.26522,0.356,1,0.24,2,Rock,0.45,38.6558,-90.305,1,54.0
43.26522,0.531,1,0.45,24,Country,0.57,36.1612,-86.7785,8,286.0
43.26522,0.542,1,0.41,13,Latin,0.54,32.767,-96.9826,35,177.0
43.26522,0.495,2,0.41,26,Country,0.59,53.547,-113.498,478,144.0
43.26522,0.0,2,0.45,29,Pop,0.5,32.8752,-96.9439,119,130.0
43.26522,0.0,2,0.34,31,Electronic,0.33,28.5507,-81.3794,3,128.0
43.26522,0.43,1,0.28,15,Alternative,0.45,39.9591,-75.1584,1,65.0
43.26522,0.0,1,0.44,20,Rap,0.42,44.9749,-93.2638,64,99.0
43.26522,0.488,1,0.4,45,Rock,0.57,41.8854,-87.6275,253,140.0
43.26522,0.0,2,0.41,1,Latin,0.24,31.9714,-102.252,1,178.0
43.26522,0.319,1,0.41,11,Country,0.41,36.0463,-95.9654,15,143.0
43.26522,0.439,1,0.37,16,Country,0.45,35.4699,-83.305,156,85.0
43.26522,0.416,1,0.28,8,Rock,0.5,40.7193,-73.9616,5,72.0
43.26522,0.337,1,0.29,22,Jazz,0.46,32.7847,-96.7845,15,186.0
43.26522,0.0,2,0.41,41,Country,0.35,43.0808,-89.3748,12,146.0
43.26522,0.335,1,0.28,6,Rock,0.5,42.374,-71.1206,6,60.0
43.28606,0.313,1,0.3,2,Rock,0.49,40.7222,-73.9867,1,52.0
43.28606,0.362,1,0.25,23,Country,0.48,30.2041,-93.2637,12,97.0
43.28606,0.644,2,0.48,38,Alternative,0.61,33.4458,-112.071,94,587.0
43.28606,0.0,1,0.4,1,Electronic,0.33,42.3532,-71.0479,1,47.0
43.30689,0.302,1,0.23,7,Rock,0.46,30.266,-97.7404,7,165.0
43.30689,0.358,1,0.23,8,Folk,0.43,40.5853,-105.076,1,56.0
43.30689,0.0,1,0.34,27,Electronic,0.0,30.1805,-97.6857,6,119.0
43.30689,0.0,1,0.36,2,Blues,0.31,32.2249,-110.969,4,35.0
43.30689,0.0,1,0.41,3,Electronic,0.0,39.9714,-83.0064,1,39.0
43.30689,0.337,1,0.32,1,Latin,0.4,33.2967,-105.685,35,100.0
43.30689,0.444,1,0.37,40,Rock,0.46,39.7533,-104.995,1,513.0
43.30689,0.314,1,0.4,3,Latin,0.44,32.2219,-110.967,8,65.0
43.30689,0.381,1,0.38,4,Blues,0.49,32.2226,-110.975,1,108.0
43.30689,0.344,1,0.4,10,Electronic,0.48,41.9187,-87.6901,1,78.0
43.30689,0.0,1,0.32,5,Country,0.28,30.6236,-96.3436,3,44.0
43.30689,0.312,2,0.31,41,Alternative,0.43,43.6132,-116.207,10,65.0
43.30689,0.0,1,0.28,4,Electronic,0.26,39.9579,-75.1589,1,61.0
43.30689,0.473,2,0.35,28,Electronic,0.54,41.9694,-87.6579,6,206.0
43.30689,0.0,1,0.41,17,Folk,0.22,45.6847,-111.046,4,83.0
43.30689,0.494,2,0.64,10,Electronic,0.55,37.7785,-122.418,12,111.0
43.30689,0.4,1,0.37,17,Electronic,0.5,33.8058,-117.911,15,71.0
43.30689,0.336,1,0.24,4,Folk,0.5,39.7402,-104.975,12,74.0
43.30689,0.482,1,0.37,11,Hip-Hop,0.54,34.0985,-118.324,30,109.0
43.30689,0.36,1,0.28,25,Pop,0.5,33.6998,-117.918,5,60.0
43.30689,0.352,1,0.3,13,Country,0.42,39.8014,-104.985,3,131.0
43.32772,0.0,1,0.35,10,Latin,0.46,41.9683,-87.759,1,155.0
43.34856,0.472,1,0.38,11,Rock,0.47,33.2676,-116.955,42,214.0
43.34856,0.0,1,0.22,8,Rock,0.33,34.4156,-118.557,131,91.0
43.34856,0.375,1,0.33,28,Jazz,0.47,32.7145,-117.161,44,125.0
43.34856,0.0,1,0.38,13,Country,0.4,39.7762,-104.969,18,214.0
43.34856,0.0,1,1.0,24,Pop,1.0,36.1162,-115.175,213,5096.0
43.34856,0.396,1,0.32,32,Rock,0.47,34.0649,-118.375,9,128.0
43.34856,0.346,1,0.41,25,Pop,0.42,45.5118,-122.623,1,77.0
43.34856,0.393,3,0.38,16,Rock,0.5,47.6086,-122.339,28,151.0
43.34856,0.0,1,0.35,8,Electronic,0.34,41.8526,-87.6424,4,104.0
43.34856,0.45,1,0.35,26,Pop,0.5,36.128,-115.167,11,264.0
43.34856,0.282,1,0.29,10,Rock,0.42,34.144,-118.755,89,142.0
43.34856,0.0,1,0.26,2,Electronic,0.33,41.9005,-87.6866,1,124.0
43.34856,0.352,1,0.32,4,Rock,0.45,33.4819,-117.671,3,167.0
43.34856,0.421,1,0.47,5,Pop,0.49,34.0816,-118.389,8,59.0
43.34856,0.45,2,0.34,41,Rock,0.5,49.2806,-123.121,21,249.0
43.34856,0.321,1,0.29,32,Rock,0.45,45.5008,-122.655,2,156.0
43.34856,0.0,3,0.43,57,Hip-Hop,0.54,34.0522,-118.244,53,166.0
43.34856,0.0,1,0.35,9,Rock,0.5,36.0934,-115.176,71,358.0
43.35897,0.0,1,0.33,14,Country,0.43,37.3414,-121.908,2,131.0
43.39022,0.481,1,0.37,45,Rap,0.51,47.5879,-122.334,28,130.0
43.39022,0.353,2,0.29,13,Rock,0.47,34.0471,-118.248,3,68.0
43.39022,0.465,1,0.37,17,Rock,0.48,32.9909,-117.271,3,141.0
43.39022,0.432,1,0.47,32,Pop,0.5,45.5232,-122.676,4,167.0
43.39022,0.0,1,0.3,28,Rock,0.4,34.1013,-118.323,10,146.0
43.39022,0.298,1,0.25,5,Alternative,0.45,45.5226,-122.657,1,42.0
43.41106,0.0,1,0.2,222,Rock,0.51,36.099,-115.17,4,138.0
43.41106,0.0,1,0.41,36,Rnb,0.36,36.1142,-115.171,83,221.0
43.41106,0.431,1,0.27,23,Alternative,0.49,34.1561,-116.496,3,126.0
43.43189,0.27,1,0.29,7,Rock,0.44,38.9636,-119.939,16,223.0
43.53606,0.3,4,0.33,36,Pop,0.37,43.1555,-77.5953,3,60.0
44.09856,0.312,2,0.27,2,Rap,0.5,45.5232,-122.676,3,103.0
44.14022,0.278,2,0.24,11,Hard Rock,0.49,42.3323,-83.0416,1,65.0
44.16106,0.0,1,0.31,1,Rock,0.48,40.22,-74.0009,1,51.0
44.16106,0.436,2,0.28,21,Pop,0.49,28.3684,-81.5224,7,144.0
44.17495,0.545,4,0.49,17,Hard Rock,0.54,40.7529,-73.9941,20,102.0
44.18189,0.354,1,0.32,1,Electronic,0.43,27.9602,-82.4374,2,85.0
44.18189,0.0,1,0.38,34,Country,0.45,33.7652,-78.8074,1,521.0
44.18189,0.474,2,0.39,12,Country,0.49,30.4378,-84.2867,174,153.0
44.18189,0.0,1,0.37,16,Alternative,0.36,36.0789,-79.8719,2,51.0
44.18189,0.392,1,0.32,32,Rock,0.49,33.4559,-117.106,8,67.0
44.18189,0.417,1,0.58,12,Rnb,0.43,32.8374,-83.6312,84,161.0
44.18189,0.298,1,0.4,10,Electronic,0.46,42.3514,-83.0601,5,66.0
44.20272,0.407,1,0.33,2,Rock,0.47,30.3263,-81.6557,17,230.0
44.20272,0.425,1,0.37,16,Country,0.45,35.4699,-83.305,149,121.0
44.20272,0.297,1,0.32,10,Alternative,0.47,41.4992,-81.6906,10,83.0
44.20272,0.356,1,0.26,19,Pop,0.44,27.9656,-82.801,4,187.0
44.20272,0.289,1,0.21,1,Pop,0.45,30.2409,-97.7288,1,78.0
44.20272,0.384,1,0.34,20,Rock,0.39,36.1657,-82.8246,4,106.0
44.20272,0.402,1,0.35,44,Rock,0.45,39.7745,-86.1511,6,71.0
44.20272,0.0,1,0.4,21,Rock,0.416064,35.4669,-97.5277,1,146.0
44.22356,0.435,1,0.37,46,Rock,0.48,29.2272,-81.0106,141,139.0
44.22356,0.483,2,0.4,44,Rock,0.5,35.2038,-80.7942,220,146.0
44.22356,0.0,1,0.27,14,Rock,0.41,42.5513,-70.8787,90,100.0
44.22356,0.396,1,0.28,19,Rock,0.5,42.3521,-71.1194,2,72.0
44.22356,0.0,1,0.3,17,Folk,0.0,30.2442,-97.7797,3,106.0
44.22356,0.407,1,0.36,76,Country,0.54,36.2069,-86.6921,18,165.0
44.22356,0.0,1,0.45,47,Country,0.62,42.34,-83.0574,319,180.0
44.22356,0.339,1,0.3,12,Electronic,0.42,45.4348,-73.6862,10,125.0
44.22356,0.456,2,0.37,26,Pop,0.48,41.4499,-72.8453,90,152.0
44.22356,0.638,4,0.44,19,Country,0.66,41.8806,-87.674,849,137.0
44.22356,0.419,1,0.27,23,Alternative,0.52,40.7204,-73.9934,6,51.0
44.22356,0.0,1,0.36,43,Country,0.34,39.2018,-86.2458,92,117.0
44.22356,0.424,2,0.4,12,Latin,0.49,28.4737,-81.4674,85,266.0
44.22356,0.481,1,0.34,33,Alternative,0.5,40.1063,-75.1472,2,104.0
44.22356,0.352,1,0.29,22,Jazz,0.47,30.2702,-97.736,3,203.0
44.22356,0.0,1,0.42,6,Rock,0.16,36.8493,-76.0194,2,66.0
44.22356,0.349,1,0.32,22,Alternative,0.43,26.1666,-80.1166,4,109.0
44.22356,0.371,1,0.29,21,Folk,0.5,39.9614,-75.1553,18,165.0
44.22356,0.399,1,0.31,30,Rock,0.47,42.6546,-73.7502,43,81.0
44.22356,0.39,2,0.24,5,Rock,0.46,40.6418,-74.0773,81,121.0
44.22356,0.378,1,0.28,37,Country,0.42,39.7677,-86.249,3,42.0
44.22356,0.434,1,0.28,15,Alternative,0.53,40.7318,-73.9892,11,81.0
44.22356,0.0,1,0.41,4,Country,0.41,24.5572,-81.8027,1,205.0
44.22356,0.404,2,0.36,33,Country,0.47,35.8164,-78.6209,14,140.0
44.22356,0.455,1,0.45,29,Pop,0.5,29.7858,-95.3668,23,198.0
44.22356,0.0,1,0.41,23,Pop,0.33,38.9153,-77.0211,17,244.0
44.22356,0.0,1,0.24,7,Blues,0.27,42.2042,-72.6039,1,94.0
44.22356,0.331,2,0.31,20,Country,0.45,35.2403,-80.8453,18,50.0
44.22356,0.465,1,0.38,31,Rock,0.52,38.918,-77.0237,10,98.0
44.22356,0.457,2,0.37,25,Country,0.53,41.0018,-73.6657,23,86.0
44.22356,0.305,1,0.26,19,Electronic,0.4,37.5617,-77.4695,22,161.0
44.22356,0.0,1,0.35,6,Rap,0.41,45.511,-73.5629,12,235.0
44.22356,0.0,1,0.31,21,Rock,0.43,33.7518,-84.3897,5,141.0
44.22356,0.0,1,0.35,1,Country,0.465503,26.08,-80.2425,21,89.0
44.22356,0.0,1,0.26,1,Rock,0.47,39.9467,-75.1652,19,183.0
44.22356,0.409,1,0.32,14,Rock,0.5,40.8954,-73.9751,1,113.0
44.22356,0.286,1,0.3,6,Country,0.45,35.9623,-83.9171,3,61.0
44.22356,0.449,1,0.33,5,Rock,0.51,41.8211,-71.412,27,243.0
44.22356,0.362,1,0.38,1,Rock,0.43,40.6735,-73.9916,1,78.0
44.22356,0.0,1,0.25,2,Soul,0.36,39.9213,-83.8097,110,79.0
44.22356,0.452,1,0.32,4,Rock,0.47,40.7576,-73.9858,24,151.0
44.22356,0.4,1,0.49,13,Rock,0.44,35.0479,-85.3107,81,90.0
44.22356,0.484,1,0.36,11,Electronic,0.5,38.9974,-77.0276,10,168.0
44.24439,0.476,2,0.4,23,Hip-Hop,0.44,41.9802,-91.6675,243,129.0
44.24439,0.459,1,0.28,9,Alternative,0.51,41.9686,-87.6597,8,79.0
44.24439,0.0,1,0.28,11,Rock,0.33,44.9841,-93.2792,8,81.0
44.24439,0.391,1,0.29,34,Rock,0.46,36.1641,-86.7973,27,154.0
44.24439,0.318,1,0.41,11,Rock,0.46,33.7815,-84.4157,4,46.0
44.24439,0.0,1,0.28,8,Rock,0.3,39.1439,-84.5212,1,340.0
44.24439,0.0,1,0.35,47,Alternative,0.38,33.2105,-92.6636,19,134.0
44.24439,0.282,1,0.26,24,Country,0.45,44.4689,-73.1757,2,44.0
44.24439,0.262,1,0.25,23,Country,0.43,29.3054,-94.7909,9,139.0
44.25481,0.388,1,0.43,11,Alternative,0.48,44.9785,-93.276,2,85.0
44.26522,0.376,1,0.34,12,Latin,0.31,36.3635,-95.8449,15,121.0
44.26522,0.374,1,0.3,9,Rock,0.47,42.3529,-71.1326,2,61.0
44.26522,0.325,1,0.31,11,Jazz,0.4,38.64,-90.2333,32,113.0
44.26522,0.432,1,0.34,27,Electronic,0.5,32.7824,-96.7838,14,98.0
44.26522,0.404,1,0.27,17,Alternative,0.49,39.9414,-75.1487,2,55.0
44.26522,0.0,1,0.29,21,Country,0.26,32.762,-79.987,16,244.0
44.26522,0.345,1,0.26,19,Rock,0.45,35.9098,-79.0689,4,52.0
44.26522,0.405,1,0.3,26,Folk,0.43,40.4795,-88.9917,2,82.0
44.26522,0.363,1,0.3,7,Rock,0.42,38.0306,-78.4812,2,42.0
44.26522,0.548,2,0.41,27,Country,0.52,43.5635,-96.747,409,232.0
44.26522,0.551,1,0.4,45,Rock,0.57,41.8854,-87.6275,153,152.0
44.26522,0.351,1,0.38,30,Country,0.43,40.8134,-96.7006,8,70.0
44.26522,0.496,1,0.35,33,Jazz,0.5,44.9766,-93.2758,208,157.0
44.26522,0.681,1,0.52,63,Classic Rock,0.62,29.7508,-95.3621,153,473.0
44.26522,0.458,1,0.35,30,Rock,0.48,44.7133,-93.4227,58,108.0
44.26522,0.0,1,0.36,15,Electronic,0.32,39.0953,-94.5761,4,115.0
44.26522,0.505,1,0.38,42,Alternative,0.5,29.7858,-95.3668,3,416.0
44.26522,0.387,1,0.35,28,Electronic,0.42,44.9775,-93.275,1,159.0
44.26522,0.513,1,0.41,13,Latin,0.54,29.5771,-95.6433,239,218.0
44.26522,0.0,1,0.34,7,Country,0.0,33.9359,-95.5244,25,102.0
44.26522,0.0,1,0.31,14,Rock,0.3,32.7493,-96.8427,5,115.0
44.26522,0.397,1,0.33,27,Soul,0.48,29.4247,-98.4911,23,156.0
44.26522,0.435,1,0.27,23,Alternative,0.47,34.0518,-118.267,3,70.0
44.26522,0.305,1,0.27,10,Rock,0.46,39.7534,-104.993,5,61.0
44.26522,0.0,1,0.5,28,Rap,0.26,36.1727,-86.7828,9,146.0
44.28606,0.0,1,0.49,2,Hip-Hop,0.42,42.3657,-71.0617,7,95.0
44.28606,0.502,1,0.35,2,Alternative,0.56,29.7609,-95.3694,146,167.0
44.28606,0.283,1,0.32,5,Country,0.44,36.161,-95.9949,2,102.0
44.30689,0.0,2,0.31,4,Rock,0.44,29.7384,-98.1044,3,85.0
44.30689,0.0,1,0.27,19,Country,0.45,27.9713,-82.3628,1,96.0
44.30689,0.355,1,0.41,17,Folk,0.43,46.8696,-113.996,4,84.0
44.30689,0.0,1,0.27,2,Electronic,0.31,34.0487,-118.234,3,39.0
44.30689,0.0,1,0.32,15,Alternative,0.22,45.6847,-111.046,5,93.0
44.30689,0.0,1,0.34,31,Electronic,0.31,33.737,-84.3938,1,53.0
44.30689,0.314,1,0.23,1,Rock,0.5,33.8058,-117.911,6,64.0
44.30689,0.394,1,0.29,28,Alternative,0.44,37.8718,-122.27,4,156.0
44.30689,0.328,1,0.25,1,Latin,0.47,33.9837,-117.375,105,173.0
44.30689,0.326,1,0.36,2,Hard Rock,0.46,34.0403,-118.259,15,76.0
44.30689,0.285,2,0.43,15,Jazz,0.44,32.2219,-110.967,18,104.0
44.30689,0.385,3,0.3,28,Rock,0.48,38.5699,-121.491,11,76.0
44.30689,0.395,2,0.31,4,Alternative,0.45,53.5399,-113.496,2,180.0
44.30689,0.451,1,0.37,24,Rock,0.47,44.9471,-93.0965,13,91.0
44.34856,0.472,1,0.33,11,Rnb,0.5,36.128,-115.167,107,208.0
44.34856,0.445,1,0.33,20,Alternative,0.5,39.7402,-104.975,14,96.0
44.34856,0.44,1,0.38,47,Electronic,0.46,32.7532,-117.209,11,118.0
44.34856,0.487,1,0.33,3,Country,0.51,32.7555,-97.3308,12,163.0
44.34856,1.0,1,1.0,24,Pop,1.0,36.1162,-115.175,111,6896.0
44.34856,0.0,1,0.24,3,Hard Rock,0.45,45.5008,-122.655,2,113.0
44.34856,0.425,1,0.28,25,Pop,0.49,37.7879,-122.422,6,78.0
44.34856,0.448,2,0.38,10,Blues,0.47,32.7145,-117.161,38,141.0
44.34856,0.332,1,0.37,17,Electronic,0.49,36.7406,-119.799,2,175.0
44.34856,0.449,2,0.34,41,Rock,0.5,49.2806,-123.121,11,225.0
44.34856,0.4,1,0.3,3,Rnb,0.47,33.7288,-116.39,9,121.0
44.34856,0.356,2,0.26,7,Jazz,0.49,47.6613,-122.314,1,63.0
44.34856,0.352,1,0.37,45,Rap,0.43,47.657,-117.426,2,77.0
44.34856,0.349,3,0.64,10,Electronic,0.41,33.4457,-112.08,4,90.0
44.34856,0.451,2,0.35,26,Pop,0.49,39.5895,-120.367,31,142.0
44.34856,0.0,1,0.29,10,Rock,0.34,34.0869,-117.694,104,130.0
44.34856,0.392,1,0.32,32,Rock,0.49,33.4559,-117.106,7,54.0
44.34856,0.0,1,0.35,9,Rock,0.5,36.0934,-115.176,125,454.0
44.34856,0.676,2,0.48,38,Alternative,0.62,36.1029,-115.178,136,390.0
44.34856,0.373,3,0.38,16,Rock,0.46,45.5192,-122.652,2,99.0
44.34856,0.0,1,0.41,25,Pop,0.31,49.2603,-123.097,1,65.0
44.36939,0.275,1,0.28,12,Reggae,0.43,45.5234,-122.677,1,148.0
44.39022,0.324,1,0.24,13,Alternative,0.49,34.0908,-118.388,4,86.0
44.39022,0.458,2,0.37,17,Rock,0.48,32.9909,-117.271,10,141.0
44.39022,0.0,1,0.28,22,Electronic,0.4,34.1013,-118.323,12,74.0
44.39022,0.0,1,0.29,7,Rock,0.0,36.9877,-121.983,1,45.0
44.39022,0.0,1,0.22,3,Alternative,0.32,45.523,-122.674,1,145.0
44.39022,0.451,1,0.47,32,Pop,0.5,47.6086,-122.339,13,80.0
44.39022,0.348,1,0.26,21,Rock,0.45,32.7194,-117.168,6,58.0
44.41106,0.0,1,0.2,222,Rock,0.51,36.099,-115.17,4,138.0
44.41106,0.0,1,0.41,36,Rnb,0.36,36.1142,-115.171,80,227.0
44.43189,0.326,1,0.42,6,Electronic,0.45,45.5231,-122.676,1,53.0
44.45272,0.0,1,0.41,6,Rap,0.0,36.1295,-115.165,3,246.0
44.47356,0.295,1,0.47,6,Electronic,0.42,21.2935,-157.845,4,69.0
45.05689,0.263,1,0.25,23,Country,0.43,29.3054,-94.7909,11,139.0
45.16106,0.411,1,0.35,44,Rock,0.49,42.3323,-83.0416,17,81.0
45.18189,0.0,1,0.27,14,Rock,0.34,41.0562,-74.7499,4,133.0
45.18189,0.4,2,0.4,44,Rock,0.43,33.4717,-81.9658,138,162.0
45.18189,0.443,1,0.35,3,Alternative,0.52,40.7397,-74.1678,182,141.0
45.18189,0.355,1,0.4,2,Rock,0.47,41.534,-73.5842,1,126.0
45.18189,0.0,1,0.24,11,Hard Rock,0.22,40.35,-79.9962,1,59.0
45.18189,0.369,1,0.28,7,Rock,0.47,27.3429,-82.5504,1,157.0
45.18189,0.4,1,0.36,12,Rock,0.48,26.142,-81.7948,18,290.0
45.18189,0.494,1,0.36,11,Electronic,0.55,42.3474,-71.0957,26,75.0
45.20272,0.262,2,0.41,4,Rock,0.44,30.0971,-81.466,25,64.0
45.20272,0.323,1,0.29,9,Country,0.48,38.8386,-77.0622,1,85.0
45.22356,0.461,1,0.28,9,Alternative,0.45,40.4433,-79.9502,2,110.0
45.22356,0.362,1,0.34,33,Alternative,0.38,40.26,-76.88,31,123.0
45.22356,0.332,2,0.34,30,Alternative,0.45,39.7745,-86.1511,7,146.0
45.22356,0.379,1,0.31,21,Rock,0.46,35.5914,-82.551,6,156.0
45.22356,0.32,1,0.29,22,Jazz,0.44,29.4486,-98.4877,3,173.0
45.22356,0.532,1,0.47,14,Country,0.59,41.4971,-81.6884,450,1217.0
45.22356,0.464,1,0.4,12,Latin,0.54,33.8903,-84.4697,84,203.0
45.22356,0.0,1,0.31,13,Pop,0.49,28.5383,-81.3792,15,188.0
45.22356,0.435,1,0.35,33,Jazz,0.47,39.0941,-94.5876,10,186.0
45.22356,0.348,1,0.28,19,Rock,0.45,44.4689,-73.1757,4,76.0
45.22356,0.319,1,0.26,24,Country,0.46,43.6541,-70.2623,5,56.0
45.22356,0.318,1,0.26,19,Electronic,0.41,36.0035,-78.9003,2,78.0
45.22356,0.283,1,0.31,20,Country,0.45,35.9098,-79.0689,1,229.0
45.22356,0.494,1,0.5,28,Rap,0.5,33.8403,-84.3797,82,93.0
45.22356,0.409,1,0.28,15,Alternative,0.5,42.374,-71.1206,4,96.0
45.22356,0.314,2,0.29,21,Folk,0.42,38.0306,-78.4812,8,103.0
45.22356,0.331,1,0.41,23,Pop,0.43,35.2474,-80.8041,2,222.0
